partner,year,partner_name,product,product_name,US_report_import,pop2000,region
NZL,1999,New Zealand,950299,Parts and accessories :-- Other,0,3857800,5
NZL,1999,New Zealand,950330,Other construction sets and constru,454.322,3857800,5
NZL,1999,New Zealand,950349,Toys representing animals or non-hu,4.62,3857800,5
NZL,1999,New Zealand,950320,"Reduced-size (""scale"") model assemb",25.878,3857800,5
NZL,2000,New Zealand,950330,Other construction sets and constru,0,3857800,5
NZL,2000,New Zealand,950349,Toys representing animals or non-hu,19.904,3857800,5
NZL,2000,New Zealand,950320,"Reduced-size (""scale"") model assemb",0,3857800,5
NZL,2000,New Zealand,950310,"Electric trains, including tracks,",2.464,3857800,5
NZL,2000,New Zealand,950341,Toys representing animals or non-hu,11.339,3857800,5
NZL,2001,New Zealand,950330,Other construction sets and constru,116.934,3857800,5
NZL,2001,New Zealand,950310,"Electric trains, including tracks,",3.048,3857800,5
NZL,2001,New Zealand,950349,Toys representing animals or non-hu,8.422,3857800,5
NZL,2001,New Zealand,950320,"Reduced-size (""scale"") model assemb",249.272,3857800,5
NZL,2001,New Zealand,950341,Toys representing animals or non-hu,25.427,3857800,5
NZL,2002,New Zealand,950330,Other construction sets and constru,2.321,3857800,5
NZL,2002,New Zealand,950310,"Electric trains, including tracks,",10.57,3857800,5
NZL,2002,New Zealand,950349,Toys representing animals or non-hu,8.974,3857800,5
NZL,2002,New Zealand,950341,Toys representing animals or non-hu,35.375,3857800,5
NZL,2002,New Zealand,950320,"Reduced-size (""scale"") model assemb",496.506,3857800,5
NZL,2003,New Zealand,950349,Toys representing animals or non-hu,38.662,3857800,5
NZL,2003,New Zealand,950341,Toys representing animals or non-hu,15.573,3857800,5
NZL,2003,New Zealand,950320,"Reduced-size (""scale"") model assemb",61.772,3857800,5
NZL,2003,New Zealand,950310,"Electric trains, including tracks,",3.29,3857800,5
NZL,2004,New Zealand,950310,"Electric trains, including tracks,",5.129,3857800,5
NZL,2004,New Zealand,950291,Parts and accessories :-- Garments,0.898,3857800,5
NZL,2004,New Zealand,950341,Toys representing animals or non-hu,10.575,3857800,5
NZL,2004,New Zealand,950330,Other construction sets and constru,35.055,3857800,5
NZL,2004,New Zealand,950320,"Reduced-size (""scale"") model assemb",66.498,3857800,5
NZL,2004,New Zealand,950349,Toys representing animals or non-hu,17.578,3857800,5
NZL,2005,New Zealand,950310,"Electric trains, including tracks,",0.663,3857800,5
NZL,2005,New Zealand,950299,Parts and accessories :-- Other,65.363,3857800,5
NZL,2005,New Zealand,950349,Toys representing animals or non-hu,53.332,3857800,5
NZL,2005,New Zealand,950341,Toys representing animals or non-hu,8.746,3857800,5
NZL,2005,New Zealand,950330,Other construction sets and constru,22.413,3857800,5
NZL,2005,New Zealand,950320,"Reduced-size (""scale"") model assemb",138.972,3857800,5
NZL,2005,New Zealand,950291,Parts and accessories :-- Garments,0,3857800,5
OMN,2004,Oman,950320,"Reduced-size (""scale"") model assemb",2.81,2442000,7
PAK,1998,Pakistan,950310,"Electric trains, including tracks,",20.785,138080000,7
PAK,1998,Pakistan,950341,Toys representing animals or non-hu,25.085,138080000,7
PAK,1999,Pakistan,950320,"Reduced-size (""scale"") model assemb",12.626,138080000,7
PAK,1999,Pakistan,950341,Toys representing animals or non-hu,1.001,138080000,7
PAK,2000,Pakistan,950349,Toys representing animals or non-hu,3.627,138080000,7
PAK,2000,Pakistan,950310,"Electric trains, including tracks,",5.041,138080000,7
PAK,2000,Pakistan,950341,Toys representing animals or non-hu,17.179,138080000,7
PAK,2000,Pakistan,950320,"Reduced-size (""scale"") model assemb",15.092,138080000,7
PAK,2000,Pakistan,950291,Parts and accessories :-- Garments,0.544,138080000,7
PAK,2001,Pakistan,950349,Toys representing animals or non-hu,1.398,138080000,7
PAK,2002,Pakistan,950341,Toys representing animals or non-hu,45.35,138080000,7
PAK,2002,Pakistan,950320,"Reduced-size (""scale"") model assemb",1.039,138080000,7
PAK,2002,Pakistan,950349,Toys representing animals or non-hu,37.798,138080000,7
PAK,2002,Pakistan,950291,Parts and accessories :-- Garments,1.715,138080000,7
PAK,2003,Pakistan,950349,Toys representing animals or non-hu,0.661,138080000,7
PAK,2003,Pakistan,950320,"Reduced-size (""scale"") model assemb",3.815,138080000,7
PAK,2003,Pakistan,950341,Toys representing animals or non-hu,3.656,138080000,7
PAK,2004,Pakistan,950320,"Reduced-size (""scale"") model assemb",10.82,138080000,7
PAK,2005,Pakistan,950349,Toys representing animals or non-hu,1.74,138080000,7
PAK,2005,Pakistan,950291,Parts and accessories :-- Garments,2.11,138080000,7
PAK,2005,Pakistan,950320,"Reduced-size (""scale"") model assemb",5.618,138080000,7
PAK,2005,Pakistan,950330,Other construction sets and constru,0,138080000,7
PAN,2002,Panama,950341,Toys representing animals or non-hu,6.427,2949948,2
PAN,2003,Panama,950341,Toys representing animals or non-hu,4.737,2949948,2
PAN,2004,Panama,950320,"Reduced-size (""scale"") model assemb",3.75,2949948,2
PER,1996,Peru,950291,Parts and accessories :-- Garments,6.805,25952190,2
PER,1996,Peru,950349,Toys representing animals or non-hu,6.685,25952190,2
PER,1996,Peru,950341,Toys representing animals or non-hu,35.688,25952190,2
PER,1997,Peru,950349,Toys representing animals or non-hu,19.438,25952190,2
PER,1997,Peru,950291,Parts and accessories :-- Garments,1.739,25952190,2
PER,1997,Peru,950341,Toys representing animals or non-hu,71.397,25952190,2
PER,1998,Peru,950341,Toys representing animals or non-hu,145.121,25952190,2
PER,1998,Peru,950310,"Electric trains, including tracks,",16.44,25952190,2
PER,1998,Peru,950349,Toys representing animals or non-hu,125.863,25952190,2
PER,1998,Peru,950299,Parts and accessories :-- Other,0,25952190,2
PER,1998,Peru,950330,Other construction sets and constru,0,25952190,2
PER,1999,Peru,950349,Toys representing animals or non-hu,67.169,25952190,2
PER,1999,Peru,950291,Parts and accessories :-- Garments,0,25952190,2
PER,1999,Peru,950330,Other construction sets and constru,0,25952190,2
PER,1999,Peru,950341,Toys representing animals or non-hu,112.75,25952190,2
PER,2000,Peru,950299,Parts and accessories :-- Other,0,25952190,2
PER,2000,Peru,950341,Toys representing animals or non-hu,282.997,25952190,2
PER,2000,Peru,950349,Toys representing animals or non-hu,22.279,25952190,2
PER,2001,Peru,950349,Toys representing animals or non-hu,51.983,25952190,2
PER,2001,Peru,950341,Toys representing animals or non-hu,274.502,25952190,2
PER,2001,Peru,950291,Parts and accessories :-- Garments,2.237,25952190,2
PER,2001,Peru,950320,"Reduced-size (""scale"") model assemb",6.802,25952190,2
PER,2001,Peru,950330,Other construction sets and constru,0.683,25952190,2
PER,2002,Peru,950330,Other construction sets and constru,0.56,25952190,2
PER,2002,Peru,950320,"Reduced-size (""scale"") model assemb",0,25952190,2
PER,2002,Peru,950341,Toys representing animals or non-hu,240.511,25952190,2
PER,2002,Peru,950349,Toys representing animals or non-hu,78.679,25952190,2
PER,2002,Peru,950291,Parts and accessories :-- Garments,2.415,25952190,2
PER,2002,Peru,950299,Parts and accessories :-- Other,3.162,25952190,2
PER,2003,Peru,950299,Parts and accessories :-- Other,1.444,25952190,2
PER,2003,Peru,950291,Parts and accessories :-- Garments,4.403,25952190,2
PER,2003,Peru,950349,Toys representing animals or non-hu,86.421,25952190,2
PER,2003,Peru,950341,Toys representing animals or non-hu,301.18,25952190,2
PER,2004,Peru,950341,Toys representing animals or non-hu,487.388,25952190,2
PER,2004,Peru,950349,Toys representing animals or non-hu,103.128,25952190,2
PER,2004,Peru,950291,Parts and accessories :-- Garments,1.165,25952190,2
PER,2005,Peru,950341,Toys representing animals or non-hu,501.299,25952190,2
PER,2005,Peru,950291,Parts and accessories :-- Garments,1.299,25952190,2
PER,2005,Peru,950299,Parts and accessories :-- Other,0.766,25952190,2
PER,2005,Peru,950320,"Reduced-size (""scale"") model assemb",0,25952190,2
PER,2005,Peru,950349,Toys representing animals or non-hu,145.819,25952190,2
PHL,1996,Philippines,950341,Toys representing animals or non-hu,5002.207,75766140,4
PHL,1996,Philippines,950310,"Electric trains, including tracks,",57.869,75766140,4
PHL,1996,Philippines,950291,Parts and accessories :-- Garments,1386.34,75766140,4
PHL,1996,Philippines,950299,Parts and accessories :-- Other,694.218,75766140,4
PHL,1996,Philippines,950349,Toys representing animals or non-hu,951.475,75766140,4
PHL,1996,Philippines,950320,"Reduced-size (""scale"") model assemb",232.503,75766140,4
PHL,1996,Philippines,950330,Other construction sets and constru,12.388,75766140,4
PHL,1997,Philippines,950310,"Electric trains, including tracks,",121.412,75766140,4
PHL,1997,Philippines,950349,Toys representing animals or non-hu,968.281,75766140,4
PHL,1997,Philippines,950299,Parts and accessories :-- Other,532.707,75766140,4
PHL,1997,Philippines,950341,Toys representing animals or non-hu,5762.617,75766140,4
PHL,1997,Philippines,950320,"Reduced-size (""scale"") model assemb",603.813,75766140,4
PHL,1997,Philippines,950291,Parts and accessories :-- Garments,1541.025,75766140,4
PHL,1997,Philippines,950330,Other construction sets and constru,39.794,75766140,4
PHL,1998,Philippines,950299,Parts and accessories :-- Other,439.563,75766140,4
PHL,1998,Philippines,950349,Toys representing animals or non-hu,636.239,75766140,4
PHL,1998,Philippines,950341,Toys representing animals or non-hu,4839.345,75766140,4
PHL,1998,Philippines,950330,Other construction sets and constru,38.397,75766140,4
PHL,1998,Philippines,950320,"Reduced-size (""scale"") model assemb",804.793,75766140,4
PHL,1998,Philippines,950310,"Electric trains, including tracks,",69.417,75766140,4
PHL,1998,Philippines,950291,Parts and accessories :-- Garments,2391.25,75766140,4
PHL,1999,Philippines,950349,Toys representing animals or non-hu,744.009,75766140,4
PHL,1999,Philippines,950310,"Electric trains, including tracks,",109.973,75766140,4
PHL,1999,Philippines,950320,"Reduced-size (""scale"") model assemb",611.478,75766140,4
PHL,1999,Philippines,950330,Other construction sets and constru,47.82,75766140,4
PHL,1999,Philippines,950299,Parts and accessories :-- Other,446.697,75766140,4
PHL,1999,Philippines,950291,Parts and accessories :-- Garments,673.679,75766140,4
PHL,1999,Philippines,950341,Toys representing animals or non-hu,4245.298,75766140,4
PHL,2000,Philippines,950330,Other construction sets and constru,18.41,75766140,4
PHL,2000,Philippines,950291,Parts and accessories :-- Garments,1143.402,75766140,4
PHL,2000,Philippines,950299,Parts and accessories :-- Other,319.198,75766140,4
PHL,2000,Philippines,950320,"Reduced-size (""scale"") model assemb",1689.99,75766140,4
PHL,2000,Philippines,950341,Toys representing animals or non-hu,2919.697,75766140,4
PHL,2000,Philippines,950310,"Electric trains, including tracks,",0,75766140,4
PHL,2000,Philippines,950349,Toys representing animals or non-hu,376.375,75766140,4
PHL,2001,Philippines,950310,"Electric trains, including tracks,",59.305,75766140,4
PHL,2001,Philippines,950299,Parts and accessories :-- Other,157.011,75766140,4
PHL,2001,Philippines,950291,Parts and accessories :-- Garments,1038.094,75766140,4
PHL,2001,Philippines,950349,Toys representing animals or non-hu,533.906,75766140,4
PHL,2001,Philippines,950320,"Reduced-size (""scale"") model assemb",2685.454,75766140,4
PHL,2001,Philippines,950341,Toys representing animals or non-hu,3252.06,75766140,4
PHL,2001,Philippines,950330,Other construction sets and constru,134.796,75766140,4
PHL,2002,Philippines,950349,Toys representing animals or non-hu,1024.125,75766140,4
PHL,2002,Philippines,950299,Parts and accessories :-- Other,98.18,75766140,4
PHL,2002,Philippines,950310,"Electric trains, including tracks,",0,75766140,4
PHL,2002,Philippines,950291,Parts and accessories :-- Garments,686.166,75766140,4
PHL,2002,Philippines,950341,Toys representing animals or non-hu,2932.217,75766140,4
PHL,2002,Philippines,950330,Other construction sets and constru,85.164,75766140,4
PHL,2002,Philippines,950320,"Reduced-size (""scale"") model assemb",4772.442,75766140,4
PHL,2003,Philippines,950349,Toys representing animals or non-hu,302.853,75766140,4
PHL,2003,Philippines,950299,Parts and accessories :-- Other,98.039,75766140,4
PHL,2003,Philippines,950291,Parts and accessories :-- Garments,126.667,75766140,4
PHL,2003,Philippines,950330,Other construction sets and constru,136.214,75766140,4
PHL,2003,Philippines,950320,"Reduced-size (""scale"") model assemb",2896.368,75766140,4
PHL,2003,Philippines,950341,Toys representing animals or non-hu,1575.541,75766140,4
PHL,2004,Philippines,950299,Parts and accessories :-- Other,64.77,75766140,4
PHL,2004,Philippines,950330,Other construction sets and constru,269.924,75766140,4
PHL,2004,Philippines,950291,Parts and accessories :-- Garments,130.352,75766140,4
PHL,2004,Philippines,950341,Toys representing animals or non-hu,1615.082,75766140,4
PHL,2004,Philippines,950320,"Reduced-size (""scale"") model assemb",5673.296,75766140,4
PHL,2004,Philippines,950349,Toys representing animals or non-hu,572.82,75766140,4
PHL,2005,Philippines,950341,Toys representing animals or non-hu,987.2,75766140,4
PHL,2005,Philippines,950349,Toys representing animals or non-hu,377.591,75766140,4
PHL,2005,Philippines,950291,Parts and accessories :-- Garments,131.547,75766140,4
PHL,2005,Philippines,950299,Parts and accessories :-- Other,45.555,75766140,4
PHL,2005,Philippines,950320,"Reduced-size (""scale"") model assemb",2878.233,75766140,4
PHL,2005,Philippines,950330,Other construction sets and constru,336.196,75766140,4
POL,1996,Poland,950341,Toys representing animals or non-hu,3.448,38648000,3
POL,1996,Poland,950330,Other construction sets and constru,119.197,38648000,3
POL,1996,Poland,950349,Toys representing animals or non-hu,51.983,38648000,3
POL,1996,Poland,950320,"Reduced-size (""scale"") model assemb",73.332,38648000,3
POL,1997,Poland,950320,"Reduced-size (""scale"") model assemb",42.429,38648000,3
POL,1997,Poland,950310,"Electric trains, including tracks,",15.853,38648000,3
POL,1997,Poland,950349,Toys representing animals or non-hu,94.792,38648000,3
POL,1997,Poland,950299,Parts and accessories :-- Other,1.016,38648000,3
POL,1997,Poland,950330,Other construction sets and constru,216.845,38648000,3
POL,1997,Poland,950341,Toys representing animals or non-hu,0,38648000,3
POL,1998,Poland,950341,Toys representing animals or non-hu,19.82,38648000,3
POL,1998,Poland,950330,Other construction sets and constru,98.962,38648000,3
POL,1998,Poland,950320,"Reduced-size (""scale"") model assemb",124.098,38648000,3
POL,1998,Poland,950349,Toys representing animals or non-hu,162.429,38648000,3
POL,1999,Poland,950320,"Reduced-size (""scale"") model assemb",87.414,38648000,3
POL,1999,Poland,950349,Toys representing animals or non-hu,182.477,38648000,3
POL,1999,Poland,950330,Other construction sets and constru,0,38648000,3
POL,1999,Poland,950341,Toys representing animals or non-hu,28.623,38648000,3
POL,1999,Poland,950291,Parts and accessories :-- Garments,1.017,38648000,3
POL,2000,Poland,950349,Toys representing animals or non-hu,80.794,38648000,3
POL,2000,Poland,950330,Other construction sets and constru,9.504,38648000,3
POL,2000,Poland,950341,Toys representing animals or non-hu,89.856,38648000,3
POL,2000,Poland,950320,"Reduced-size (""scale"") model assemb",83.072,38648000,3
POL,2001,Poland,950320,"Reduced-size (""scale"") model assemb",129.02,38648000,3
POL,2001,Poland,950310,"Electric trains, including tracks,",2.335,38648000,3
POL,2001,Poland,950330,Other construction sets and constru,29.815,38648000,3
POL,2001,Poland,950349,Toys representing animals or non-hu,161.82,38648000,3
POL,2001,Poland,950341,Toys representing animals or non-hu,201.755,38648000,3
POL,2002,Poland,950310,"Electric trains, including tracks,",0.668,38648000,3
POL,2002,Poland,950320,"Reduced-size (""scale"") model assemb",803.534,38648000,3
POL,2002,Poland,950341,Toys representing animals or non-hu,157.401,38648000,3
POL,2002,Poland,950330,Other construction sets and constru,18.925,38648000,3
POL,2002,Poland,950349,Toys representing animals or non-hu,124.589,38648000,3
POL,2003,Poland,950349,Toys representing animals or non-hu,216.632,38648000,3
POL,2003,Poland,950341,Toys representing animals or non-hu,252.429,38648000,3
POL,2003,Poland,950330,Other construction sets and constru,2.731,38648000,3
POL,2003,Poland,950320,"Reduced-size (""scale"") model assemb",684.696,38648000,3
POL,2004,Poland,950310,"Electric trains, including tracks,",0,38648000,3
POL,2004,Poland,950299,Parts and accessories :-- Other,1.329,38648000,3
POL,2004,Poland,950320,"Reduced-size (""scale"") model assemb",930.779,38648000,3
POL,2004,Poland,950349,Toys representing animals or non-hu,261.576,38648000,3
POL,2004,Poland,950330,Other construction sets and constru,2.552,38648000,3
POL,2004,Poland,950341,Toys representing animals or non-hu,608.242,38648000,3
POL,2005,Poland,950341,Toys representing animals or non-hu,38.205,38648000,3
POL,2005,Poland,950330,Other construction sets and constru,103.316,38648000,3
POL,2005,Poland,950291,Parts and accessories :-- Garments,0.405,38648000,3
POL,2005,Poland,950320,"Reduced-size (""scale"") model assemb",869.864,38648000,3
POL,2005,Poland,950310,"Electric trains, including tracks,",0,38648000,3
POL,2005,Poland,950299,Parts and accessories :-- Other,6.377,38648000,3
POL,2005,Poland,950349,Toys representing animals or non-hu,985.249,38648000,3
PRT,1996,Portugal,950299,Parts and accessories :-- Other,2.123,10225800,3
PRT,1996,Portugal,950310,"Electric trains, including tracks,",0.805,10225800,3
PRT,1996,Portugal,950320,"Reduced-size (""scale"") model assemb",3.142,10225800,3
PRT,1997,Portugal,950320,"Reduced-size (""scale"") model assemb",1.775,10225800,3
PRT,1998,Portugal,950320,"Reduced-size (""scale"") model assemb",22.139,10225800,3
PRT,1998,Portugal,950349,Toys representing animals or non-hu,0,10225800,3
PRT,1998,Portugal,950341,Toys representing animals or non-hu,1.72,10225800,3
PRT,1999,Portugal,950310,"Electric trains, including tracks,",0,10225800,3
PRT,1999,Portugal,950349,Toys representing animals or non-hu,26.494,10225800,3
PRT,1999,Portugal,950341,Toys representing animals or non-hu,3.76,10225800,3
PRT,1999,Portugal,950320,"Reduced-size (""scale"") model assemb",8.855,10225800,3
PRT,2000,Portugal,950349,Toys representing animals or non-hu,23.667,10225800,3
PRT,2000,Portugal,950310,"Electric trains, including tracks,",17.863,10225800,3
PRT,2000,Portugal,950341,Toys representing animals or non-hu,6.52,10225800,3
PRT,2000,Portugal,950330,Other construction sets and constru,18.707,10225800,3
PRT,2000,Portugal,950320,"Reduced-size (""scale"") model assemb",18.233,10225800,3
PRT,2001,Portugal,950341,Toys representing animals or non-hu,1.091,10225800,3
PRT,2001,Portugal,950320,"Reduced-size (""scale"") model assemb",2.512,10225800,3
PRT,2001,Portugal,950299,Parts and accessories :-- Other,0.677,10225800,3
PRT,2001,Portugal,950310,"Electric trains, including tracks,",0,10225800,3
PRT,2001,Portugal,950349,Toys representing animals or non-hu,3.49,10225800,3
PRT,2002,Portugal,950349,Toys representing animals or non-hu,6.51,10225800,3
PRT,2002,Portugal,950341,Toys representing animals or non-hu,2.793,10225800,3
PRT,2002,Portugal,950320,"Reduced-size (""scale"") model assemb",0,10225800,3
PRT,2003,Portugal,950320,"Reduced-size (""scale"") model assemb",0,10225800,3
PRT,2003,Portugal,950349,Toys representing animals or non-hu,3.333,10225800,3
PRT,2003,Portugal,950330,Other construction sets and constru,0,10225800,3
PRT,2003,Portugal,950341,Toys representing animals or non-hu,2.562,10225800,3
PRT,2004,Portugal,950349,Toys representing animals or non-hu,10.51,10225800,3
PRT,2004,Portugal,950341,Toys representing animals or non-hu,0.763,10225800,3
PRT,2005,Portugal,950349,Toys representing animals or non-hu,11.579,10225800,3
PRT,2005,Portugal,950320,"Reduced-size (""scale"") model assemb",4.656,10225800,3
PRT,2005,Portugal,950341,Toys representing animals or non-hu,3.757,10225800,3
PRY,1998,Paraguay,950349,Toys representing animals or non-hu,0,5470152,2
PRY,1999,Paraguay,950349,Toys representing animals or non-hu,0,5470152,2
PRY,2001,Paraguay,950349,Toys representing animals or non-hu,0,5470152,2
QAT,2000,Qatar,950320,"Reduced-size (""scale"") model assemb",13.001,606339,7
QAT,2005,Qatar,950349,Toys representing animals or non-hu,0,606339,7
ROM,1996,Romania,950291,Parts and accessories :-- Garments,3.739,22443000,3
ROM,1996,Romania,950299,Parts and accessories :-- Other,3.239,22443000,3
ROM,1996,Romania,950349,Toys representing animals or non-hu,4.946,22443000,3
ROM,1997,Romania,950349,Toys representing animals or non-hu,4.366,22443000,3
ROM,1997,Romania,950310,"Electric trains, including tracks,",0,22443000,3
ROM,1997,Romania,950291,Parts and accessories :-- Garments,1.558,22443000,3
ROM,1998,Romania,950330,Other construction sets and constru,0,22443000,3
ROM,1998,Romania,950349,Toys representing animals or non-hu,27.087,22443000,3
ROM,1998,Romania,950291,Parts and accessories :-- Garments,25.729,22443000,3
ROM,1998,Romania,950320,"Reduced-size (""scale"") model assemb",0,22443000,3
ROM,1998,Romania,950341,Toys representing animals or non-hu,0.852,22443000,3
ROM,1999,Romania,950349,Toys representing animals or non-hu,12.444,22443000,3
ROM,1999,Romania,950330,Other construction sets and constru,0,22443000,3
ROM,1999,Romania,950299,Parts and accessories :-- Other,0,22443000,3
ROM,1999,Romania,950320,"Reduced-size (""scale"") model assemb",0,22443000,3
ROM,1999,Romania,950291,Parts and accessories :-- Garments,5.545,22443000,3
ROM,2000,Romania,950349,Toys representing animals or non-hu,0,22443000,3
ROM,2000,Romania,950330,Other construction sets and constru,0,22443000,3
ROM,2000,Romania,950341,Toys representing animals or non-hu,2.933,22443000,3
ROM,2000,Romania,950291,Parts and accessories :-- Garments,9.435,22443000,3
ROM,2001,Romania,950291,Parts and accessories :-- Garments,4.55,22443000,3
ROM,2001,Romania,950320,"Reduced-size (""scale"") model assemb",0,22443000,3
ROM,2001,Romania,950341,Toys representing animals or non-hu,5.677,22443000,3
ROM,2001,Romania,950330,Other construction sets and constru,0,22443000,3
ROM,2001,Romania,950310,"Electric trains, including tracks,",0,22443000,3
ROM,2001,Romania,950349,Toys representing animals or non-hu,0,22443000,3
ROM,2002,Romania,950349,Toys representing animals or non-hu,3.535,22443000,3
ROM,2002,Romania,950341,Toys representing animals or non-hu,4.987,22443000,3
ROM,2002,Romania,950291,Parts and accessories :-- Garments,0,22443000,3
ROM,2002,Romania,950310,"Electric trains, including tracks,",2.511,22443000,3
ROM,2002,Romania,950299,Parts and accessories :-- Other,22.289,22443000,3
ROM,2003,Romania,950320,"Reduced-size (""scale"") model assemb",0,22443000,3
ROM,2003,Romania,950330,Other construction sets and constru,0,22443000,3
ROM,2003,Romania,950341,Toys representing animals or non-hu,18.61,22443000,3
ROM,2003,Romania,950310,"Electric trains, including tracks,",3.016,22443000,3
ROM,2003,Romania,950349,Toys representing animals or non-hu,1.385,22443000,3
ROM,2004,Romania,950341,Toys representing animals or non-hu,3.6,22443000,3
ROM,2004,Romania,950310,"Electric trains, including tracks,",4.853,22443000,3
ROM,2004,Romania,950349,Toys representing animals or non-hu,0.764,22443000,3
ROM,2004,Romania,950291,Parts and accessories :-- Garments,0.774,22443000,3
ROM,2004,Romania,950299,Parts and accessories :-- Other,10.846,22443000,3
ROM,2005,Romania,950310,"Electric trains, including tracks,",0.432,22443000,3
ROM,2005,Romania,950341,Toys representing animals or non-hu,13.32,22443000,3
ROM,2005,Romania,950291,Parts and accessories :-- Garments,1.005,22443000,3
ROM,2005,Romania,950299,Parts and accessories :-- Other,7.672,22443000,3
ROM,2005,Romania,950320,"Reduced-size (""scale"") model assemb",0,22443000,3
RUS,1996,Russian Federation,950320,"Reduced-size (""scale"") model assemb",110.253,146303000,3
RUS,1996,Russian Federation,950349,Toys representing animals or non-hu,84.309,146303000,3
RUS,1996,Russian Federation,950310,"Electric trains, including tracks,",53.304,146303000,3
RUS,1996,Russian Federation,950299,Parts and accessories :-- Other,5.798,146303000,3
RUS,1996,Russian Federation,950341,Toys representing animals or non-hu,10.332,146303000,3
RUS,1997,Russian Federation,950291,Parts and accessories :-- Garments,1.669,146303000,3
RUS,1997,Russian Federation,950320,"Reduced-size (""scale"") model assemb",53.718,146303000,3
RUS,1997,Russian Federation,950341,Toys representing animals or non-hu,1.4,146303000,3
RUS,1997,Russian Federation,950349,Toys representing animals or non-hu,35.339,146303000,3
RUS,1998,Russian Federation,950341,Toys representing animals or non-hu,0.801,146303000,3
RUS,1998,Russian Federation,950349,Toys representing animals or non-hu,6.978,146303000,3
RUS,1998,Russian Federation,950330,Other construction sets and constru,0,146303000,3
RUS,1998,Russian Federation,950320,"Reduced-size (""scale"") model assemb",9.597,146303000,3
RUS,1999,Russian Federation,950330,Other construction sets and constru,0,146303000,3
RUS,1999,Russian Federation,950349,Toys representing animals or non-hu,10.602,146303000,3
RUS,1999,Russian Federation,950310,"Electric trains, including tracks,",5.927,146303000,3
RUS,1999,Russian Federation,950320,"Reduced-size (""scale"") model assemb",61.802,146303000,3
RUS,2000,Russian Federation,950349,Toys representing animals or non-hu,14.583,146303000,3
RUS,2000,Russian Federation,950310,"Electric trains, including tracks,",9.724,146303000,3
RUS,2000,Russian Federation,950320,"Reduced-size (""scale"") model assemb",37.677,146303000,3
RUS,2000,Russian Federation,950291,Parts and accessories :-- Garments,13.059,146303000,3
RUS,2000,Russian Federation,950341,Toys representing animals or non-hu,307.019,146303000,3
RUS,2000,Russian Federation,950330,Other construction sets and constru,2.895,146303000,3
RUS,2000,Russian Federation,950299,Parts and accessories :-- Other,0.712,146303000,3
RUS,2001,Russian Federation,950310,"Electric trains, including tracks,",1.998,146303000,3
RUS,2001,Russian Federation,950299,Parts and accessories :-- Other,0.605,146303000,3
RUS,2001,Russian Federation,950349,Toys representing animals or non-hu,8.233,146303000,3
RUS,2001,Russian Federation,950330,Other construction sets and constru,38.261,146303000,3
RUS,2001,Russian Federation,950341,Toys representing animals or non-hu,9.544,146303000,3
RUS,2001,Russian Federation,950320,"Reduced-size (""scale"") model assemb",167.901,146303000,3
RUS,2001,Russian Federation,950291,Parts and accessories :-- Garments,0,146303000,3
RUS,2002,Russian Federation,950341,Toys representing animals or non-hu,8.333,146303000,3
RUS,2002,Russian Federation,950291,Parts and accessories :-- Garments,2.387,146303000,3
RUS,2002,Russian Federation,950330,Other construction sets and constru,23.345,146303000,3
RUS,2002,Russian Federation,950349,Toys representing animals or non-hu,59.404,146303000,3
RUS,2002,Russian Federation,950320,"Reduced-size (""scale"") model assemb",260.677,146303000,3
RUS,2002,Russian Federation,950310,"Electric trains, including tracks,",12.968,146303000,3
RUS,2003,Russian Federation,950291,Parts and accessories :-- Garments,2.607,146303000,3
RUS,2003,Russian Federation,950299,Parts and accessories :-- Other,0.72,146303000,3
RUS,2003,Russian Federation,950330,Other construction sets and constru,8.01,146303000,3
RUS,2003,Russian Federation,950341,Toys representing animals or non-hu,5.373,146303000,3
RUS,2003,Russian Federation,950320,"Reduced-size (""scale"") model assemb",196.473,146303000,3
RUS,2003,Russian Federation,950310,"Electric trains, including tracks,",0.507,146303000,3
RUS,2003,Russian Federation,950349,Toys representing animals or non-hu,39.287,146303000,3
RUS,2004,Russian Federation,950349,Toys representing animals or non-hu,16.884,146303000,3
RUS,2004,Russian Federation,950341,Toys representing animals or non-hu,3.482,146303000,3
RUS,2004,Russian Federation,950330,Other construction sets and constru,3.641,146303000,3
RUS,2004,Russian Federation,950291,Parts and accessories :-- Garments,1.719,146303000,3
RUS,2004,Russian Federation,950320,"Reduced-size (""scale"") model assemb",164.52,146303000,3
RUS,2005,Russian Federation,950291,Parts and accessories :-- Garments,1.584,146303000,3
RUS,2005,Russian Federation,950299,Parts and accessories :-- Other,0.427,146303000,3
RUS,2005,Russian Federation,950330,Other construction sets and constru,111.048,146303000,3
RUS,2005,Russian Federation,950341,Toys representing animals or non-hu,2.728,146303000,3
RUS,2005,Russian Federation,950310,"Electric trains, including tracks,",4.215,146303000,3
RUS,2005,Russian Federation,950320,"Reduced-size (""scale"") model assemb",80.059,146303000,3
RUS,2005,Russian Federation,950349,Toys representing animals or non-hu,40.655,146303000,3
RWA,2005,Rwanda,950341,Toys representing animals or non-hu,0.266,8024511,6
SAU,1996,Saudi Arabia,950341,Toys representing animals or non-hu,0.603,21484340,7
SAU,1997,Saudi Arabia,950341,Toys representing animals or non-hu,6.691,21484340,7
SAU,1999,Saudi Arabia,950341,Toys representing animals or non-hu,6.125,21484340,7
SAU,2001,Saudi Arabia,950341,Toys representing animals or non-hu,0,21484340,7
